ring_no,scheme,species_name,age,visit_date,capture_time,location_name,gridRef,wing_length,weight,time_w
2500786,GBT,Storm Petrel,4,14/08/1999,00:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,129,22.3,00:10
2500709,GBT,Storm Petrel,4,13/08/1999,00:30,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,127,24.3,00:30
2500712,GBT,Storm Petrel,4,13/08/1999,00:30,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,26.3,00:30
2500713,GBT,Storm Petrel,4,13/08/1999,00:30,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,125,26.3,00:30
2500714,GBT,Storm Petrel,4,13/08/1999,00:30,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,125,24.3,00:30
2500717,GBT,Storm Petrel,4,13/08/1999,00:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,121,26.8,00:40
2500718,GBT,Storm Petrel,4,13/08/1999,00:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,25.8,00:40
2488790,GBT,Storm Petrel,4,11/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,124,22.4,01:30
2488772,GBT,Storm Petrel,4,06/08/1999,03:00,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.2,03:00
2488774,GBT,Storm Petrel,4,06/08/1999,03:00,"NBE (Twinyess, North Ronaldsay)",HY7452,122,24.6,03:00
2488775,GBT,Storm Petrel,4,06/08/1999,03:00,"NBE (Twinyess, North Ronaldsay)",HY7452,120,22.1,03:00
2488776,GBT,Storm Petrel,4,06/08/1999,03:10,"NBE (Twinyess, North Ronaldsay)",HY7452,120,23.4,03:10
2488779,GBT,Storm Petrel,4,06/08/1999,03:10,"NBE (Twinyess, North Ronaldsay)",HY7452,121,26,03:10
2488780,GBT,Storm Petrel,4,06/08/1999,03:10,"NBE (Twinyess, North Ronaldsay)",HY7452,125,22.4,03:10
2488782,GBT,Storm Petrel,4,10/08/1999,23:10,"NBE (Twinyess, North Ronaldsay)",HY7452,123,25.2,23:10
2488765,GBT,Storm Petrel,4,06/08/1999,02:40,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.3,02:40
2488766,GBT,Storm Petrel,4,06/08/1999,02:40,"NBE (Twinyess, North Ronaldsay)",HY7452,125,24.7,02:40
2488769,GBT,Storm Petrel,4,06/08/1999,03:00,"NBE (Twinyess, North Ronaldsay)",HY7452,125,28.2,03:00
2488771,GBT,Storm Petrel,4,06/08/1999,03:00,"NBE (Twinyess, North Ronaldsay)",HY7452,129,22.5,03:00
2500596,GBT,Storm Petrel,4,28/07/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,126,25.8,00:10
2500598,GBT,Storm Petrel,4,28/07/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,122,26.1,00:10
2500599,GBT,Storm Petrel,4,28/07/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,124,25.5,00:10
2488752,GBT,Storm Petrel,4,06/08/1999,02:00,"NBE (Twinyess, North Ronaldsay)",HY7452,127,25.5,02:00
2488881,GBT,Storm Petrel,4,14/08/1999,23:50,"NMM (Bewan, North Ronaldsay)",HY7855,121,26.3,23:50
2488867,GBT,Storm Petrel,4,14/08/1999,23:50,"NMM (Bewan, North Ronaldsay)",HY7855,122,27.1,23:50
2488869,GBT,Storm Petrel,4,14/08/1999,23:00,"NMM (Bewan, North Ronaldsay)",HY7855,124,23.2,23:00
2488870,GBT,Storm Petrel,4,14/08/1999,23:10,"NMM (Bewan, North Ronaldsay)",HY7855,125,24.3,23:10
2488871,GBT,Storm Petrel,4,14/08/1999,23:10,"NMM (Bewan, North Ronaldsay)",HY7855,123,27.2,23:10
2488898,GBT,Storm Petrel,4,15/08/1999,01:00,"NMM (Bewan, North Ronaldsay)",HY7855,122,24.3,01:00
2488899,GBT,Storm Petrel,4,15/08/1999,01:20,"NMM (Bewan, North Ronaldsay)",HY7855,127,25.6,01:20
2488890,GBT,Storm Petrel,4,15/08/1999,00:10,"NMM (Bewan, North Ronaldsay)",HY7855,125,23.9,00:10
2488892,GBT,Storm Petrel,4,15/08/1999,00:10,"NMM (Bewan, North Ronaldsay)",HY7855,127,25.3,00:10
2488895,GBT,Storm Petrel,4,15/08/1999,00:30,"NMM (Bewan, North Ronaldsay)",HY7855,123,24.5,00:30
2488897,GBT,Storm Petrel,4,15/08/1999,00:50,"NMM (Bewan, North Ronaldsay)",HY7855,130,28.5,00:50
2488882,GBT,Storm Petrel,4,14/08/1999,23:50,"NMM (Bewan, North Ronaldsay)",HY7855,123,24.4,23:50
2488885,GBT,Storm Petrel,4,14/08/1999,23:50,"NMM (Bewan, North Ronaldsay)",HY7855,122,25.6,23:50
2488753,GBT,Storm Petrel,4,06/08/1999,02:00,"NBE (Twinyess, North Ronaldsay)",HY7452,124,24.5,02:00
2488754,GBT,Storm Petrel,4,06/08/1999,02:00,"NBE (Twinyess, North Ronaldsay)",HY7452,121,25.1,02:00
2488758,GBT,Storm Petrel,4,06/08/1999,02:40,"NBE (Twinyess, North Ronaldsay)",HY7452,122,25.4,02:40
2488759,GBT,Storm Petrel,4,06/08/1999,02:40,"NBE (Twinyess, North Ronaldsay)",HY7452,123,24.4,02:40
2500576,GBT,Storm Petrel,4,21/07/1999,01:20,"NBE (Twinyess, North Ronaldsay)",HY7452,119,24.3,01:20
2500577,GBT,Storm Petrel,4,21/07/1999,02:20,"NBE (Twinyess, North Ronaldsay)",HY7452,126,25.8,02:20
2500579,GBT,Storm Petrel,4,21/07/1999,02:20,"NBE (Twinyess, North Ronaldsay)",HY7452,125,24.8,02:20
2500581,GBT,Storm Petrel,4,23/07/1999,00:40,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.4,00:40
2500582,GBT,Storm Petrel,4,23/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,122,25.5,01:10
2500583,GBT,Storm Petrel,4,23/07/1999,02:10,"NBE (Twinyess, North Ronaldsay)",HY7452,126,24.6,02:10
2500585,GBT,Storm Petrel,4,27/07/1999,11:50,"NBE (Twinyess, North Ronaldsay)",HY7452,124,24.9,11:50
2500586,GBT,Storm Petrel,4,28/07/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,124,27.1,00:10
2500722,GBT,Storm Petrel,4,13/08/1999,22:30,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,26.6,22:30
2500725,GBT,Storm Petrel,4,13/08/1999,22:30,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,120,28.2,22:30
2500790,GBT,Storm Petrel,4,14/08/1999,00:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,126,25.6,00:10
2488888,GBT,Storm Petrel,4,15/08/1999,00:10,"NMM (Bewan, North Ronaldsay)",HY7855,121,26.5,00:10
2488889,GBT,Storm Petrel,4,15/08/1999,00:10,"NMM (Bewan, North Ronaldsay)",HY7855,125,24.1,00:10
2488864,GBT,Storm Petrel,4,14/08/1999,23:50,"NMM (Bewan, North Ronaldsay)",HY7855,119,24.6,23:50
2500606,GBT,Storm Petrel,4,11/08/1999,00:20,"NMM (Bewan, North Ronaldsay)",HY7855,119,25.1,00:20
2500607,GBT,Storm Petrel,4,11/08/1999,00:20,"NMM (Bewan, North Ronaldsay)",HY7855,122,23.6,00:20
2500651,GBT,Storm Petrel,4,12/08/1999,00:10,"NMM (Bewan, North Ronaldsay)",HY7855,122,22.4,00:10
2500702,GBT,Storm Petrel,4,12/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,25.1,23:40
2500706,GBT,Storm Petrel,4,13/08/1999,00:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,127,24.5,00:10
2500764,GBT,Storm Petrel,4,13/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,122,24.9,23:40
2500766,GBT,Storm Petrel,4,14/08/1999,00:00,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,23.1,00:00
2500768,GBT,Storm Petrel,4,14/08/1999,00:00,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,24,00:00
2500770,GBT,Storm Petrel,4,14/08/1999,00:00,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,125,24.9,00:00
2500771,GBT,Storm Petrel,4,14/08/1999,00:00,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,119,25.5,00:00
2500773,GBT,Storm Petrel,4,14/08/1999,00:00,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,122,24.9,00:00
2500774,GBT,Storm Petrel,4,14/08/1999,00:00,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,27.6,00:00
2500777,GBT,Storm Petrel,4,14/08/1999,00:00,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,125,27.5,00:00
2500779,GBT,Storm Petrel,4,14/08/1999,00:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,121,22.2,00:10
2500780,GBT,Storm Petrel,4,14/08/1999,00:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,127,26.5,00:10
2500783,GBT,Storm Petrel,4,14/08/1999,00:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,122,24.5,00:10
2500589,GBT,Storm Petrel,4,28/07/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,126,25.3,00:10
2500590,GBT,Storm Petrel,4,28/07/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,118,26.5,00:10
2500591,GBT,Storm Petrel,4,28/07/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,126,28.6,00:10
2500568,GBT,Storm Petrel,4,20/07/1999,02:10,"NBE (Twinyess, North Ronaldsay)",HY7452,124,26,02:10
2500569,GBT,Storm Petrel,4,20/07/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,121,21.9,02:30
2500572,GBT,Storm Petrel,4,21/07/1999,00:40,"NBE (Twinyess, North Ronaldsay)",HY7452,123,24.5,00:40
2500819,GBT,Storm Petrel,4,15/08/1999,03:40,"NMM (Bewan, North Ronaldsay)",HY7855,121,24.4,03:40
2500820,GBT,Storm Petrel,4,15/08/1999,03:40,"NMM (Bewan, North Ronaldsay)",HY7855,122,21.4,03:40
2500824,GBT,Storm Petrel,4,15/08/1999,03:40,"NMM (Bewan, North Ronaldsay)",HY7855,122,26.5,03:40
2500825,GBT,Storm Petrel,4,15/08/1999,03:40,"NMM (Bewan, North Ronaldsay)",HY7855,125,26.2,03:40
2500810,GBT,Storm Petrel,4,15/08/1999,03:10,"NMM (Bewan, North Ronaldsay)",HY7855,120,23.9,03:10
2500811,GBT,Storm Petrel,4,15/08/1999,03:10,"NMM (Bewan, North Ronaldsay)",HY7855,127,22.3,03:10
2500813,GBT,Storm Petrel,4,15/08/1999,03:10,"NMM (Bewan, North Ronaldsay)",HY7855,122,26.4,03:10
2500815,GBT,Storm Petrel,4,15/08/1999,03:10,"NMM (Bewan, North Ronaldsay)",HY7855,128,27.8,03:10
2500816,GBT,Storm Petrel,4,15/08/1999,03:40,"NMM (Bewan, North Ronaldsay)",HY7855,121,25.4,03:40
2500803,GBT,Storm Petrel,4,15/08/1999,02:30,"NMM (Bewan, North Ronaldsay)",HY7855,121,29.3,02:30
2500804,GBT,Storm Petrel,4,15/08/1999,02:30,"NMM (Bewan, North Ronaldsay)",HY7855,123,25.4,02:30
2500806,GBT,Storm Petrel,4,15/08/1999,02:30,"NMM (Bewan, North Ronaldsay)",HY7855,122,25.7,02:30
2500809,GBT,Storm Petrel,4,15/08/1999,03:00,"NMM (Bewan, North Ronaldsay)",HY7855,122,25,03:00
2488701,GBT,Storm Petrel,4,28/07/1999,02:40,"NBE (Twinyess, North Ronaldsay)",HY7452,124,23,02:40
2500852,GBT,Storm Petrel,4,18/08/1999,00:40,"NBE (Twinyess, North Ronaldsay)",HY7452,122,24,00:40
2500853,GBT,Storm Petrel,4,18/08/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.6,01:10
2500854,GBT,Storm Petrel,4,18/08/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,128,26.5,01:10
2500855,GBT,Storm Petrel,4,18/08/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,130,28,01:10
2500857,GBT,Storm Petrel,4,18/08/1999,01:40,"NBE (Twinyess, North Ronaldsay)",HY7452,122,27,01:40
2500858,GBT,Storm Petrel,4,18/08/1999,02:00,"NBE (Twinyess, North Ronaldsay)",HY7452,122,25.4,02:00
2500870,GBT,Storm Petrel,4,24/08/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,122,26.4,02:30
2500872,GBT,Storm Petrel,4,24/08/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,123,24.3,02:30
2500873,GBT,Storm Petrel,4,24/08/1999,03:10,"NBE (Twinyess, North Ronaldsay)",HY7452,121,25.8,03:10
2500875,GBT,Storm Petrel,4,24/08/1999,03:10,"NBE (Twinyess, North Ronaldsay)",HY7452,121,23,03:10
2488954,GBT,Storm Petrel,4,14/08/1999,01:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,121,26.2,01:40
2488945,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,25.5,01:10
2488946,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,25.2,01:10
2488947,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,127,24.5,01:10
2488949,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,128,25.8,01:10
2500751,GBT,Storm Petrel,4,13/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,26.4,23:40
2500752,GBT,Storm Petrel,4,13/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,27,23:40
2500754,GBT,Storm Petrel,4,13/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,125,25.7,23:40
2500755,GBT,Storm Petrel,4,13/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,23,23:40
2500757,GBT,Storm Petrel,4,13/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,126,24,23:40
2500759,GBT,Storm Petrel,4,13/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,126,24.1,23:40
2488929,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,23.7,01:10
2488932,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,23,01:10
2488935,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,130,26.6,01:10
2488936,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,126,24.2,01:10
2488937,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,125,25.6,01:10
2488940,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,26,01:10
2488941,GBT,Storm Petrel,4,14/08/1999,01:10,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,120,27,01:10
2500826,GBT,Storm Petrel,4,17/08/1999,00:10,"NBE (Twinyess, North Ronaldsay)",HY7452,124,23.9,00:10
2500842,GBT,Storm Petrel,4,17/08/1999,03:10,"NBE (Twinyess, North Ronaldsay)",HY7452,129,25.1,03:10
2500847,GBT,Storm Petrel,4,18/08/1999,00:30,"NBE (Twinyess, North Ronaldsay)",HY7452,123,23.5,00:30
2500833,GBT,Storm Petrel,4,17/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,123,25,01:30
2500834,GBT,Storm Petrel,4,17/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,127,25,01:30
2500835,GBT,Storm Petrel,4,17/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,126,26,01:30
2500836,GBT,Storm Petrel,4,17/08/1999,02:00,"NBE (Twinyess, North Ronaldsay)",HY7452,120,24,02:00
2500657,GBT,Storm Petrel,4,12/08/1999,00:20,"NMM (Bewan, North Ronaldsay)",HY7855,126,29.9,00:20
2500656,GBT,Storm Petrel,4,12/08/1999,00:20,"NMM (Bewan, North Ronaldsay)",HY7855,124,24,00:20
2500829,GBT,Storm Petrel,4,17/08/1999,01:00,"NBE (Twinyess, North Ronaldsay)",HY7452,125,27.7,01:00
2500667,GBT,Storm Petrel,4,12/08/1999,00:50,"NMM (Bewan, North Ronaldsay)",HY7855,125,25.1,00:50
2500668,GBT,Storm Petrel,4,12/08/1999,01:10,"NMM (Bewan, North Ronaldsay)",HY7855,123,23.3,01:10
2500669,GBT,Storm Petrel,4,12/08/1999,01:10,"NMM (Bewan, North Ronaldsay)",HY7855,125,25.6,01:10
2500671,GBT,Storm Petrel,4,12/08/1999,01:10,"NMM (Bewan, North Ronaldsay)",HY7855,124,26.2,01:10
2500672,GBT,Storm Petrel,4,12/08/1999,01:10,"NMM (Bewan, North Ronaldsay)",HY7855,121,22.3,01:10
2500675,GBT,Storm Petrel,4,12/08/1999,02:20,"NMM (Bewan, North Ronaldsay)",HY7855,125,25,02:20
2500676,GBT,Storm Petrel,4,12/08/1999,02:20,"NMM (Bewan, North Ronaldsay)",HY7855,124,29.3,02:20
2500677,GBT,Storm Petrel,4,12/08/1999,02:20,"NMM (Bewan, North Ronaldsay)",HY7855,125,24.9,02:20
2500678,GBT,Storm Petrel,4,12/08/1999,02:20,"NMM (Bewan, North Ronaldsay)",HY7855,124,24.3,02:20
2500662,GBT,Storm Petrel,4,12/08/1999,00:50,"NMM (Bewan, North Ronaldsay)",HY7855,124,25,00:50
2500664,GBT,Storm Petrel,4,12/08/1999,00:50,"NMM (Bewan, North Ronaldsay)",HY7855,126,25.8,00:50
2500666,GBT,Storm Petrel,4,12/08/1999,00:50,"NMM (Bewan, North Ronaldsay)",HY7855,125,23.9,00:50
2500683,GBT,Storm Petrel,4,12/08/1999,02:40,"NMM (Bewan, North Ronaldsay)",HY7855,123,26.3,02:40
2500684,GBT,Storm Petrel,4,12/08/1999,03:00,"NMM (Bewan, North Ronaldsay)",HY7855,126,27,03:00
2500685,GBT,Storm Petrel,4,12/08/1999,03:00,"NMM (Bewan, North Ronaldsay)",HY7855,127,23.8,03:00
2500688,GBT,Storm Petrel,4,12/08/1999,03:00,"NMM (Bewan, North Ronaldsay)",HY7855,121,24,03:00
2500690,GBT,Storm Petrel,4,12/08/1999,03:00,"NMM (Bewan, North Ronaldsay)",HY7855,126,24,03:00
2500608,GBT,Storm Petrel,4,11/08/1999,00:20,"NMM (Bewan, North Ronaldsay)",HY7855,121,26.8,00:20
2500609,GBT,Storm Petrel,4,11/08/1999,00:50,"NMM (Bewan, North Ronaldsay)",HY7855,122,25.4,00:50
2500613,GBT,Storm Petrel,4,11/08/1999,01:00,"NMM (Bewan, North Ronaldsay)",HY7855,122,22.5,01:00
2500627,GBT,Storm Petrel,4,11/08/1999,02:00,"NMM (Bewan, North Ronaldsay)",HY7855,123,25.3,02:00
2500885,GBT,Storm Petrel,4,24/08/1999,03:30,"NBE (Twinyess, North Ronaldsay)",HY7452,125,27,03:30
2500877,GBT,Storm Petrel,4,24/08/1999,03:10,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.7,03:10
2500696,GBT,Storm Petrel,4,12/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,24.4,23:40
2500698,GBT,Storm Petrel,4,12/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,123,24.5,23:40
2500699,GBT,Storm Petrel,4,12/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,122,25.5,23:40
2500700,GBT,Storm Petrel,4,12/08/1999,23:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,129,23.3,23:40
2488695,GBT,Storm Petrel,4,28/07/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,122,27.4,02:30
2500861,GBT,Storm Petrel,4,24/08/1999,00:50,"NBE (Twinyess, North Ronaldsay)",HY7452,120,26.2,00:50
2500862,GBT,Storm Petrel,4,24/08/1999,01:20,"NBE (Twinyess, North Ronaldsay)",HY7452,126,27.6,01:20
2500863,GBT,Storm Petrel,4,24/08/1999,01:20,"NBE (Twinyess, North Ronaldsay)",HY7452,120,24.1,01:20
2500865,GBT,Storm Petrel,4,24/08/1999,01:20,"NBE (Twinyess, North Ronaldsay)",HY7452,123,25.6,01:20
2500866,GBT,Storm Petrel,4,24/08/1999,01:20,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.9,01:20
2488708,GBT,Storm Petrel,4,28/07/1999,02:50,"NBE (Twinyess, North Ronaldsay)",HY7452,119,22.6,02:50
2488709,GBT,Storm Petrel,4,28/07/1999,02:50,"NBE (Twinyess, North Ronaldsay)",HY7452,120,26.2,02:50
2488705,GBT,Storm Petrel,4,28/07/1999,02:50,"NBE (Twinyess, North Ronaldsay)",HY7452,123,24.5,02:50
2488706,GBT,Storm Petrel,4,28/07/1999,02:50,"NBE (Twinyess, North Ronaldsay)",HY7452,119,26.6,02:50
2488704,GBT,Storm Petrel,4,28/07/1999,02:50,"NBE (Twinyess, North Ronaldsay)",HY7452,122,24.4,02:50
2488702,GBT,Storm Petrel,4,28/07/1999,02:40,"NBE (Twinyess, North Ronaldsay)",HY7452,124,23.2,02:40
2500553,GBT,Storm Petrel,4,20/07/1999,00:30,"NBE (Twinyess, North Ronaldsay)",HY7452,124,24.8,00:30
2500558,GBT,Storm Petrel,4,20/07/1999,00:50,"NBE (Twinyess, North Ronaldsay)",HY7452,124,23,00:50
2500555,GBT,Storm Petrel,4,20/07/1999,00:30,"NBE (Twinyess, North Ronaldsay)",HY7452,124,26.5,00:30
2500554,GBT,Storm Petrel,4,20/07/1999,00:30,"NBE (Twinyess, North Ronaldsay)",HY7452,128,27,00:30
2500550,GBT,Storm Petrel,4,19/07/1999,02:10,"NBE (Twinyess, North Ronaldsay)",HY7452,126,24.5,02:10
2488646,GBT,Storm Petrel,4,28/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,123,27,01:10
2488647,GBT,Storm Petrel,4,28/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,121,23,01:10
2488648,GBT,Storm Petrel,4,28/07/1999,01:20,"NBE (Twinyess, North Ronaldsay)",HY7452,123,23.5,01:20
2500543,GBT,Storm Petrel,4,17/07/1999,00:30,"NBE (Twinyess, North Ronaldsay)",HY7452,125,24.7,00:30
2500544,GBT,Storm Petrel,4,17/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,127,25.6,01:10
2488637,GBT,Storm Petrel,4,28/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,120,26,01:10
2488641,GBT,Storm Petrel,4,28/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,122,24,01:10
2488642,GBT,Storm Petrel,4,28/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,119,23.3,01:10
2488643,GBT,Storm Petrel,4,28/07/1999,01:10,"NBE (Twinyess, North Ronaldsay)",HY7452,124,24.6,01:10
2488627,GBT,Storm Petrel,4,28/07/1999,01:00,"NBE (Twinyess, North Ronaldsay)",HY7452,121,23.8,01:00
2488629,GBT,Storm Petrel,4,28/07/1999,01:00,"NBE (Twinyess, North Ronaldsay)",HY7452,120,28.6,01:00
2488630,GBT,Storm Petrel,4,28/07/1999,01:00,"NBE (Twinyess, North Ronaldsay)",HY7452,118,23,01:00
2488634,GBT,Storm Petrel,4,28/07/1999,01:00,"NBE (Twinyess, North Ronaldsay)",HY7452,124,26.1,01:00
2488748,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,130,24.6,01:30
2488619,GBT,Storm Petrel,4,28/07/1999,00:30,"NBE (Twinyess, North Ronaldsay)",HY7452,123,22.5,00:30
2500542,GBT,Storm Petrel,4,05/07/1999,01:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,128,27.5,01:40
2500541,GBT,Storm Petrel,4,05/07/1999,01:40,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,126,25.1,01:40
2500540,GBT,Storm Petrel,4,05/07/1999,01:30,"NNO (Trolla Vatn, North Ronaldsay)",HY7856,124,25.1,01:30
2488623,GBT,Storm Petrel,4,28/07/1999,01:00,"NBE (Twinyess, North Ronaldsay)",HY7452,116,23.5,01:00
2488738,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,125,24.9,01:30
2488739,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,122,23,01:30
2488741,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,123,24.4,01:30
2488742,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,125,25.3,01:30
2488727,GBT,Storm Petrel,4,06/08/1999,00:40,"NBE (Twinyess, North Ronaldsay)",HY7452,118,21.4,00:40
2488728,GBT,Storm Petrel,4,06/08/1999,00:40,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.9,00:40
2488729,GBT,Storm Petrel,4,06/08/1999,00:40,"NBE (Twinyess, North Ronaldsay)",HY7452,125,26.1,00:40
2488730,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,120,24.4,01:30
2488731,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,127,22.9,01:30
2488732,GBT,Storm Petrel,4,06/08/1999,01:30,"NBE (Twinyess, North Ronaldsay)",HY7452,123,24.6,01:30
2488714,GBT,Storm Petrel,4,06/08/1999,00:20,"NBE (Twinyess, North Ronaldsay)",HY7452,122,24.4,00:20
2488719,GBT,Storm Petrel,4,06/08/1999,00:20,"NBE (Twinyess, North Ronaldsay)",HY7452,126,25.4,00:20
2488720,GBT,Storm Petrel,4,06/08/1999,00:20,"NBE (Twinyess, North Ronaldsay)",HY7452,124,23,00:20
2488721,GBT,Storm Petrel,4,06/08/1999,00:20,"NBE (Twinyess, North Ronaldsay)",HY7452,125,25,00:20
2488723,GBT,Storm Petrel,4,06/08/1999,00:20,"NBE (Twinyess, North Ronaldsay)",HY7452,127,25.2,00:20
2488724,GBT,Storm Petrel,4,06/08/1999,00:20,"NBE (Twinyess, North Ronaldsay)",HY7452,121,24.1,00:20
2488725,GBT,Storm Petrel,4,06/08/1999,00:20,"NBE (Twinyess, North Ronaldsay)",HY7452,120,23,00:20
2488696,GBT,Storm Petrel,4,28/07/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,121,25.4,02:30
2488697,GBT,Storm Petrel,4,28/07/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,118,22.5,02:30
2488698,GBT,Storm Petrel,4,28/07/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,119,24.4,02:30
2488699,GBT,Storm Petrel,4,28/07/1999,02:30,"NBE (Twinyess, North Ronaldsay)",HY7452,124,26.9,02:30
2488684,GBT,Storm Petrel,4,28/07/1999,02:20,"NBE (Twinyess, North Ronaldsay)",HY7452,127,25.4,02:20
2488688,GBT,Storm Petrel,4,28/07/1999,02:20,"NBE (Twinyess, North Ronaldsay)",HY7452,122,24,02:20
